ACH_ID,Sample Name,Gene,Score,Classification
ACH-000212,CAL120_BREAST,CD27,0.1125379627781554,ecDNA Present
ACH-000212,CAL120_BREAST,CD27,0.1125379627781554,ecDNA Present
ACH-000212,CAL120_BREAST,CD27,0.1125379627781554,ecDNA Present
ACH-000223,HCC1937_BREAST,CD27,-0.0497384190213204,ecDNA Present
ACH-000232,U251MG_CENTRAL_NERVOUS_SYSTEM,CD27,0.182503225540246,ecDNA Present
ACH-000232,U251MG_CENTRAL_NERVOUS_SYSTEM,CD27,0.182503225540246,ecDNA Present
ACH-000243,DANG_PANCREAS,CD27,0.1003083012140493,ecDNA Present
ACH-000243,DANG_PANCREAS,CD27,0.1003083012140493,ecDNA Present
ACH-000248,AU565_BREAST,CD27,0.1185029941020898,ecDNA Present
ACH-000248,AU565_BREAST,CD27,0.1185029941020898,ecDNA Present
ACH-000248,AU565_BREAST,CD27,0.1185029941020898,ecDNA Present
ACH-000253,COLO201_LARGE_INTESTINE,CD27,0.1234965510680357,ecDNA Present
ACH-000253,COLO201_LARGE_INTESTINE,CD27,0.1234965510680357,ecDNA Present
ACH-000257,CORL279_LUNG,CD27,-0.2212039006070995,ecDNA Present
ACH-000257,CORL279_LUNG,CD27,-0.2212039006070995,ecDNA Present
ACH-000264,CALU6_LUNG,CD27,0.1355867638477853,ecDNA Present
ACH-000276,HCC38_BREAST,CD27,0.2804088524077245,ecDNA Present
ACH-000276,HCC38_BREAST,CD27,0.2804088524077245,ecDNA Present
ACH-000276,HCC38_BREAST,CD27,0.2804088524077245,ecDNA Present
ACH-000277,HCC1419_BREAST,CD27,0.0332505060979677,ecDNA Present
ACH-000277,HCC1419_BREAST,CD27,0.0332505060979677,ecDNA Present
ACH-000277,HCC1419_BREAST,CD27,0.0332505060979677,ecDNA Present
ACH-000291,OV90_OVARY,CD27,0.0897694165661079,ecDNA Present
ACH-000293,KLE_ENDOMETRIUM,CD27,0.310561708496876,ecDNA Present
ACH-000311,NCIH2122_LUNG,CD27,0.0611399415049002,ecDNA Present
ACH-000330,EFM19_BREAST,CD27,-0.0004057995429935,ecDNA Present
ACH-000330,EFM19_BREAST,CD27,-0.0004057995429935,ecDNA Present
ACH-000330,EFM19_BREAST,CD27,-0.0004057995429935,ecDNA Present
ACH-000335,MSTO211H_PLEURA,CD27,0.1081975598420421,ecDNA Present
ACH-000355,NCIH82_LUNG,CD27,-0.2164044144668707,ecDNA Present
ACH-000355,NCIH82_LUNG,CD27,-0.2164044144668707,ecDNA Present
ACH-000356,MKN45_STOMACH,CD27,-0.0929216137298687,ecDNA Present
ACH-000356,MKN45_STOMACH,CD27,-0.0929216137298687,ecDNA Present
ACH-000376,SF295_CENTRAL_NERVOUS_SYSTEM,CD27,0.0381080501785765,ecDNA Present
ACH-000395,NCIH520_LUNG,CD27,-0.0644911805526337,ecDNA Present
ACH-000395,NCIH520_LUNG,CD27,-0.0644911805526337,ecDNA Present
ACH-000395,NCIH520_LUNG,CD27,-0.0644911805526337,ecDNA Present
ACH-000408,TE5_OESOPHAGUS,CD27,0.1461258877643405,ecDNA Present
ACH-000408,TE5_OESOPHAGUS,CD27,0.1461258877643405,ecDNA Present
ACH-000408,TE5_OESOPHAGUS,CD27,0.1461258877643405,ecDNA Present
ACH-000422,SNU475_LIVER,CD27,0.1761254623570211,ecDNA Present
ACH-000431,NCIH1694_LUNG,CD27,0.0712209844774538,ecDNA Present
ACH-000431,NCIH1694_LUNG,CD27,0.0712209844774538,ecDNA Present
ACH-000433,CAKI1_KIDNEY,CD27,0.1040106873518228,ecDNA Present
ACH-000444,LU99_LUNG,CD27,0.1577149540899309,ecDNA Present
ACH-000454,HCC95_LUNG,CD27,0.0403245220927701,ecDNA Present
ACH-000454,HCC95_LUNG,CD27,0.0403245220927701,ecDNA Present
ACH-000454,HCC95_LUNG,CD27,0.0403245220927701,ecDNA Present
ACH-000463,NCIH460_LUNG,CD27,0.1751795497666373,ecDNA Present
ACH-000473,RT112_URINARY_TRACT,CD27,0.0744917886208189,ecDNA Present
ACH-000481,NCIH2170_LUNG,CD27,-0.0063249746530666,ecDNA Present
ACH-000481,NCIH2170_LUNG,CD27,-0.0063249746530666,ecDNA Present
ACH-000483,SNU182_LIVER,CD27,-0.1471024350266414,ecDNA Present
ACH-000483,SNU182_LIVER,CD27,-0.1471024350266414,ecDNA Present
ACH-000488,TE11_OESOPHAGUS,CD27,0.0369380367551796,ecDNA Present
ACH-000496,NCIH1792_LUNG,CD27,0.0460786868429799,ecDNA Present
ACH-000496,NCIH1792_LUNG,CD27,0.0460786868429799,ecDNA Present
ACH-000496,NCIH1792_LUNG,CD27,0.0460786868429799,ecDNA Present
ACH-000496,NCIH1792_LUNG,CD27,0.0460786868429799,ecDNA Present
ACH-000507,KE39_STOMACH,CD27,0.0705275994756489,ecDNA Present
ACH-000514,NCIH1092_LUNG,CD27,0.1910529429951626,ecDNA Present
ACH-000520,59M_OVARY,CD27,0.1179278171026707,ecDNA Present
ACH-000520,59M_OVARY,CD27,0.1179278171026707,ecDNA Present
ACH-000521,NCIH2030_LUNG,CD27,-0.0658638420525735,ecDNA Present
ACH-000525,NCIH2171_LUNG,CD27,0.0971036839721523,ecDNA Present
ACH-000525,NCIH2171_LUNG,CD27,0.0971036839721523,ecDNA Present
ACH-000528,ABC1_LUNG,CD27,0.1381393881107461,ecDNA Present
ACH-000528,ABC1_LUNG,CD27,0.1381393881107461,ecDNA Present
ACH-000554,UACC893_BREAST,CD27,-0.1614463098699416,ecDNA Present
ACH-000554,UACC893_BREAST,CD27,-0.1614463098699416,ecDNA Present
ACH-000559,NCIH1836_LUNG,CD27,-0.0623097304145798,ecDNA Present
ACH-000563,EBC1_LUNG,CD27,-0.2166481949311195,ecDNA Present
ACH-000581,SNU16_STOMACH,CD27,0.1100122347113227,ecDNA Present
ACH-000589,NCIH1437_LUNG,CD27,0.1213092124507777,ecDNA Present
ACH-000608,COV644_OVARY,CD27,-0.2010010933361465,ecDNA Present
ACH-000614,RVH421_SKIN,CD27,-0.0826969180349491,ecDNA Present
ACH-000616,HS746T_STOMACH,CD27,-0.0372410341141578,ecDNA Present
ACH-000616,HS746T_STOMACH,CD27,-0.0372410341141578,ecDNA Present
ACH-000616,HS746T_STOMACH,CD27,-0.0372410341141578,ecDNA Present
ACH-000620,JHH1_LIVER,CD27,0.1981137254196984,ecDNA Present
ACH-000621,MDAMB157_BREAST,CD27,-0.0516484232877798,ecDNA Present
ACH-000633,FU97_STOMACH,CD27,0.0689809608073032,ecDNA Present
ACH-000637,KYSE520_OESOPHAGUS,CD27,0.1127448527915561,ecDNA Present
ACH-000637,KYSE520_OESOPHAGUS,CD27,0.1127448527915561,ecDNA Present
ACH-000637,KYSE520_OESOPHAGUS,CD27,0.1127448527915561,ecDNA Present
ACH-000647,TE1_OESOPHAGUS,CD27,0.1195183952744314,ecDNA Present
ACH-000652,SUIT2_PANCREAS,CD27,-0.0519399270518861,ecDNA Present
ACH-000662,CORL23_LUNG,CD27,0.1097154972665053,ecDNA Present
ACH-000662,CORL23_LUNG,CD27,0.1097154972665053,ecDNA Present
ACH-000662,CORL23_LUNG,CD27,0.1097154972665053,ecDNA Present
ACH-000665,SKMES1_LUNG,CD27,0.0523384992975184,ecDNA Present
ACH-000666,NCIH1355_LUNG,CD27,0.1399381162040588,ecDNA Present
ACH-000666,NCIH1355_LUNG,CD27,0.1399381162040588,ecDNA Present
ACH-000666,NCIH1355_LUNG,CD27,0.1399381162040588,ecDNA Present
ACH-000667,HCC44_LUNG,CD27,0.1201792107302607,ecDNA Present
ACH-000693,KYSE180_OESOPHAGUS,CD27,0.0795364759929428,ecDNA Present
ACH-000696,OVCAR8_OVARY,CD27,0.0458834888626577,ecDNA Present
ACH-000696,OVCAR8_OVARY,CD27,0.0458834888626577,ecDNA Present
ACH-000696,OVCAR8_OVARY,CD27,0.0458834888626577,ecDNA Present
ACH-000696,OVCAR8_OVARY,CD27,0.0458834888626577,ecDNA Present
ACH-000696,OVCAR8_OVARY,CD27,0.0458834888626577,ecDNA Present
ACH-000696,OVCAR8_OVARY,CD27,0.0458834888626577,ecDNA Present
ACH-000697,A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CD27,0.1581681940225822,ecDNA Present
ACH-000697,A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CD27,0.1581681940225822,ecDNA Present
ACH-000698,DMS53_LUNG,CD27,0.0741388738905771,ecDNA Present
ACH-000704,OAW42_OVARY,CD27,0.163836564012691,ecDNA Present
ACH-000713,CAOV3_OVARY,CD27,-0.0359782061951664,ecDNA Present
ACH-000713,CAOV3_OVARY,CD27,-0.0359782061951664,ecDNA Present
ACH-000719,RMGI_OVARY,CD27,0.0130195938704176,ecDNA Present
ACH-000719,RMGI_OVARY,CD27,0.0130195938704176,ecDNA Present
ACH-000719,RMGI_OVARY,CD27,0.0130195938704176,ecDNA Present
ACH-000719,RMGI_OVARY,CD27,0.0130195938704176,ecDNA Present
ACH-000719,RMGI_OVARY,CD27,0.0130195938704176,ecDNA Present
ACH-000719,RMGI_OVARY,CD27,0.0130195938704176,ecDNA Present
ACH-000719,RMGI_OVARY,CD27,0.0130195938704176,ecDNA Present
ACH-000724,HT1376_URINARY_TRACT,CD27,0.3488350541554172,ecDNA Present
ACH-000724,HT1376_URINARY_TRACT,CD27,0.3488350541554172,ecDNA Present
ACH-000724,HT1376_URINARY_TRACT,CD27,0.3488350541554172,ecDNA Present
ACH-000725,HCC202_BREAST,CD27,-0.0175288348821429,ecDNA Present
ACH-000725,HCC202_BREAST,CD27,-0.0175288348821429,ecDNA Present
ACH-000725,HCC202_BREAST,CD27,-0.0175288348821429,ecDNA Present
ACH-000725,HCC202_BREAST,CD27,-0.0175288348821429,ecDNA Present
ACH-000725,HCC202_BREAST,CD27,-0.0175288348821429,ecDNA Present
ACH-000738,GB1_CENTRAL_NERVOUS_SYSTEM,CD27,0.1524145820139442,ecDNA Present
ACH-000747,NCIH1703_LUNG,CD27,0.1615804986931182,ecDNA Present
ACH-000756,GI1_CENTRAL_NERVOUS_SYSTEM,CD27,-0.0250770248265825,ecDNA Present
ACH-000756,GI1_CENTRAL_NERVOUS_SYSTEM,CD27,-0.0250770248265825,ecDNA Present
ACH-000758,MKN74_STOMACH,CD27,-0.0585484305761266,ecDNA Present
ACH-000767,NCIH526_LUNG,CD27,0.0556295284794347,ecDNA Present
ACH-000767,NCIH526_LUNG,CD27,0.0556295284794347,ecDNA Present
ACH-000777,KYSE30_OESOPHAGUS,CD27,0.1936104715153677,ecDNA Present
ACH-000777,KYSE30_OESOPHAGUS,CD27,0.1936104715153677,ecDNA Present
ACH-000777,KYSE30_OESOPHAGUS,CD27,0.1936104715153677,ecDNA Present
ACH-000777,KYSE30_OESOPHAGUS,CD27,0.1936104715153677,ecDNA Present
ACH-000777,KYSE30_OESOPHAGUS,CD27,0.1936104715153677,ecDNA Present
ACH-000783,CAMA1_BREAST,CD27,0.0842336004923128,ecDNA Present
ACH-000784,KYSE70_OESOPHAGUS,CD27,-0.0403889836797686,ecDNA Present
ACH-000784,KYSE70_OESOPHAGUS,CD27,-0.0403889836797686,ecDNA Present
ACH-000793,KATOIII_STOMACH,CD27,0.1659611747434763,ecDNA Present
ACH-000793,KATOIII_STOMACH,CD27,0.1659611747434763,ecDNA Present
ACH-000800,NCIH446_LUNG,CD27,0.1388615838745933,ecDNA Present
ACH-000809,KYSE410_OESOPHAGUS,CD27,0.0354659621587845,ecDNA Present
ACH-000809,KYSE410_OESOPHAGUS,CD27,0.0354659621587845,ecDNA Present
ACH-000809,KYSE410_OESOPHAGUS,CD27,0.0354659621587845,ecDNA Present
ACH-000809,KYSE410_OESOPHAGUS,CD27,0.0354659621587845,ecDNA Present
ACH-000809,KYSE410_OESOPHAGUS,CD27,0.0354659621587845,ecDNA Present
ACH-000811,SKOV3_OVARY,CD27,-0.0051818117703868,ecDNA Present
ACH-000811,SKOV3_OVARY,CD27,-0.0051818117703868,ecDNA Present
ACH-000811,SKOV3_OVARY,CD27,-0.0051818117703868,ecDNA Present
ACH-000811,SKOV3_OVARY,CD27,-0.0051818117703868,ecDNA Present
ACH-000839,SCABER_URINARY_TRACT,CD27,0.0789801108302383,ecDNA Present
ACH-000843,HARA_LUNG,CD27,0.1247035132107489,ecDNA Present
ACH-000843,HARA_LUNG,CD27,0.1247035132107489,ecDNA Present
ACH-000843,HARA_LUNG,CD27,0.1247035132107489,ecDNA Present
ACH-000843,HARA_LUNG,CD27,0.1247035132107489,ecDNA Present
ACH-000847,HGC27_STOMACH,CD27,-0.0265784576850978,ecDNA Present
ACH-000847,HGC27_STOMACH,CD27,-0.0265784576850978,ecDNA Present
ACH-000847,HGC27_STOMACH,CD27,-0.0265784576850978,ecDNA Present
ACH-000848,JHH7_LIVER,CD27,0.2513684876033619,ecDNA Present
ACH-000848,JHH7_LIVER,CD27,0.2513684876033619,ecDNA Present
ACH-000853,NCIH661_LUNG,CD27,0.0780542544824358,ecDNA Present
ACH-000858,KNS62_LUNG,CD27,0.1137791515616881,ecDNA Present
ACH-000859,HCC1954_BREAST,CD27,0.0316957413659502,ecDNA Present
ACH-000859,HCC1954_BREAST,CD27,0.0316957413659502,ecDNA Present
ACH-000859,HCC1954_BREAST,CD27,0.0316957413659502,ecDNA Present
ACH-000860,NCIH358_LUNG,CD27,0.0966625158703623,ecDNA Present
ACH-000865,KYSE450_OESOPHAGUS,CD27,-0.0324749580120981,ecDNA Present
ACH-000865,KYSE450_OESOPHAGUS,CD27,-0.0324749580120981,ecDNA Present
ACH-000867,CHAGOK1_LUNG,CD27,0.0202761527081724,ecDNA Present
ACH-000871,NCIH510_LUNG,CD27,0.0427127307445866,ecDNA Present
ACH-000871,NCIH510_LUNG,CD27,0.0427127307445866,ecDNA Present
ACH-000871,NCIH510_LUNG,CD27,0.0427127307445866,ecDNA Present
ACH-000871,NCIH510_LUNG,CD27,0.0427127307445866,ecDNA Present
ACH-000871,NCIH510_LUNG,CD27,0.0427127307445866,ecDNA Present
ACH-000871,NCIH510_LUNG,CD27,0.0427127307445866,ecDNA Present
ACH-000888,NCIH1793_LUNG,CD27,0.0722602976117186,ecDNA Present
ACH-000894,NCIH1869_LUNG,CD27,0.0552974736085602,ecDNA Present
ACH-000900,NCIH23_LUNG,CD27,-0.0605193041303422,ecDNA Present
ACH-000905,5637_URINARY_TRACT,CD27,-0.0293988617915266,ecDNA Present
ACH-000905,5637_URINARY_TRACT,CD27,-0.0293988617915266,ecDNA Present
ACH-000906,ES2_OVARY,CD27,0.1542649006466561,ecDNA Present
ACH-000906,ES2_OVARY,CD27,0.1542649006466561,ecDNA Present
ACH-000910,MDAMB453_BREAST,CD27,0.035703540432546,ecDNA Present
ACH-000910,MDAMB453_BREAST,CD27,0.035703540432546,ecDNA Present
ACH-000921,NCIH157DM_LUNG,CD27,0.0916404248310565,ecDNA Present
ACH-000934,MDAMB361_BREAST,CD27,-0.1113307381869353,ecDNA Present
ACH-000945,NCIH650_LUNG,CD27,-0.0940959359440757,ecDNA Present
ACH-000965,RL952_ENDOMETRIUM,CD27,-0.001782588971202,ecDNA Present
ACH-000986,HT115_LARGE_INTESTINE,CD27,0.0855868521059884,ecDNA Present
ACH-000988,MFE319_ENDOMETRIUM,CD27,0.0776394266030533,ecDNA Present
ACH-001190,SKMEL2_SKIN,CD27,0.2140752403103639,ecDNA Present
ACH-001306,8305C_THYROID,CD27,0.1779663289346887,ecDNA Present
ACH-000001,NIHOVCAR3_OVARY,CD40LG,-0.0375338175086329,ecDNA Present
ACH-000001,NIHOVCAR3_OVARY,CD40LG,-0.0375338175086329,ecDNA Present
ACH-000012,HCC827_LUNG,CD40LG,0.2133442654819177,ecDNA Present
ACH-000012,HCC827_LUNG,CD40LG,0.2133442654819177,ecDNA Present
ACH-000012,HCC827_LUNG,CD40LG,0.2133442654819177,ecDNA Present
ACH-000012,HCC827_LUNG,CD40LG,0.2133442654819177,ecDNA Present
ACH-000019,MCF7_BREAST,CD40LG,0.1649607513901518,ecDNA Present
ACH-000019,MCF7_BREAST,CD40LG,0.1649607513901518,ecDNA Present
ACH-000019,MCF7_BREAST,CD40LG,0.1649607513901518,ecDNA Present
ACH-000019,MCF7_BREAST,CD40LG,0.1649607513901518,ecDNA Present
ACH-000019,MCF7_BREAST,CD40LG,0.1649607513901518,ecDNA Present
ACH-000021,NCIH1693_LUNG,CD40LG,0.0048391696053817,ecDNA Present
ACH-000021,NCIH1693_LUNG,CD40LG,0.0048391696053817,ecDNA Present
ACH-000021,NCIH1693_LUNG,CD40LG,0.0048391696053817,ecDNA Present
ACH-000047,GCIY_STOMACH,CD40LG,0.1838754378203213,ecDNA Present
ACH-000047,GCIY_STOMACH,CD40LG,0.1838754378203213,ecDNA Present
ACH-000053,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CD40LG,0.0616506740272945,ecDNA Present
ACH-000090,PC3_PROSTATE,CD40LG,0.1203448488139532,ecDNA Present
ACH-000090,PC3_PROSTATE,CD40LG,0.1203448488139532,ecDNA Present
ACH-000090,PC3_PROSTATE,CD40LG,0.1203448488139532,ecDNA Present
ACH-000090,PC3_PROSTATE,CD40LG,0.1203448488139532,ecDNA Present
ACH-000097,ZR751_BREAST,CD40LG,0.0390636792939086,ecDNA Present
ACH-000111,HCC1187_BREAST,CD40LG,0.1253986072388935,ecDNA Present
ACH-000111,HCC1187_BREAST,CD40LG,0.1253986072388935,ecDNA Present
ACH-000111,HCC1187_BREAST,CD40LG,0.1253986072388935,ecDNA Present
ACH-000120,CHP212_AUTONOMIC_GANGLIA,CD40LG,0.0795235034977761,ecDNA Present
ACH-000132,JHOS2_OVARY,CD40LG,0.3401707712557982,ecDNA Present
ACH-000132,JHOS2_OVARY,CD40LG,0.3401707712557982,ecDNA Present
ACH-000144,RERFGC1B_STOMACH,CD40LG,0.2809693397664473,ecDNA Present
ACH-000144,RERFGC1B_STOMACH,CD40LG,0.2809693397664473,ecDNA Present
ACH-000146,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CD40LG,0.1385253278956296,ecDNA Present
ACH-000146,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CD40LG,0.1385253278956296,ecDNA Present
ACH-000147,T47D_BREAST,CD40LG,0.0523068974538703,ecDNA Present
ACH-000159,OSRC2_KIDNEY,CD40LG,0.0770424402379574,ecDNA Present
ACH-000163,SW579_THYROID,CD40LG,0.1128146906246441,ecDNA Present
ACH-000163,SW579_THYROID,CD40LG,0.1128146906246441,ecDNA Present
ACH-000187,CORL311_LUNG,CD40LG,0.1271096681367511,ecDNA Present
ACH-000187,CORL311_LUNG,CD40LG,0.1271096681367511,ecDNA Present
ACH-000187,CORL311_LUNG,CD40LG,0.1271096681367511,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000192,MFE280_ENDOMETRIUM,CD40LG,0.0146687516926062,ecDNA Present
ACH-000212,CAL120_BREAST,CD40LG,-0.1741400443965476,ecDNA Present
ACH-000212,CAL120_BREAST,CD40LG,-0.1741400443965476,ecDNA Present
ACH-000212,CAL120_BREAST,CD40LG,-0.1741400443965476,ecDNA Present
ACH-000212,CAL120_BREAST,CD40LG,-0.1741400443965476,ecDNA Present
ACH-000223,HCC1937_BREAST,CD40LG,0.0335787837033061,ecDNA Present
ACH-000232,U251MG_CENTRAL_NERVOUS_SYSTEM,CD40LG,0.1148989707009582,ecDNA Present
ACH-000232,U251MG_CENTRAL_NERVOUS_SYSTEM,CD40LG,0.1148989707009582,ecDNA Present
ACH-000243,DANG_PANCREAS,CD40LG,0.0933745280498355,ecDNA Present
ACH-000243,DANG_PANCREAS,CD40LG,0.0933745280498355,ecDNA Present
ACH-000248,AU565_BREAST,CD40LG,0.0683555660353515,ecDNA Present
ACH-000248,AU565_BREAST,CD40LG,0.0683555660353515,ecDNA Present
ACH-000248,AU565_BREAST,CD40LG,0.0683555660353515,ecDNA Present
ACH-000253,COLO201_LARGE_INTESTINE,CD40LG,0.0639438396207999,ecDNA Present
ACH-000253,COLO201_LARGE_INTESTINE,CD40LG,0.0639438396207999,ecDNA Present
ACH-000257,CORL279_LUNG,CD40LG,0.1523353402783826,ecDNA Present
ACH-000257,CORL279_LUNG,CD40LG,0.1523353402783826,ecDNA Present
ACH-000264,CALU6_LUNG,CD40LG,0.0423540666248433,ecDNA Present
ACH-000276,HCC38_BREAST,CD40LG,0.2449882522633489,ecDNA Present
ACH-000276,HCC38_BREAST,CD40LG,0.2449882522633489,ecDNA Present
ACH-000276,HCC38_BREAST,CD40LG,0.2449882522633489,ecDNA Present
ACH-000277,HCC1419_BREAST,CD40LG,0.119916119438938,ecDNA Present
ACH-000277,HCC1419_BREAST,CD40LG,0.119916119438938,ecDNA Present
ACH-000277,HCC1419_BREAST,CD40LG,0.119916119438938,ecDNA Present
ACH-000291,OV90_OVARY,CD40LG,0.0457796668771065,ecDNA Present
ACH-000293,KLE_ENDOMETRIUM,CD40LG,0.1554288529281587,ecDNA Present
ACH-000311,NCIH2122_LUNG,CD40LG,-0.0234659638727959,ecDNA Present
ACH-000330,EFM19_BREAST,CD40LG,0.2076719520396703,ecDNA Present
ACH-000330,EFM19_BREAST,CD40LG,0.2076719520396703,ecDNA Present
ACH-000330,EFM19_BREAST,CD40LG,0.2076719520396703,ecDNA Present
ACH-000335,MSTO211H_PLEURA,CD40LG,0.1010981307751938,ecDNA Present
ACH-000355,NCIH82_LUNG,CD40LG,0.0821002619299629,ecDNA Present
ACH-000355,NCIH82_LUNG,CD40LG,0.0821002619299629,ecDNA Present
ACH-000356,MKN45_STOMACH,CD40LG,0.0744261057026149,ecDNA Present
ACH-000356,MKN45_STOMACH,CD40LG,0.0744261057026149,ecDNA Present
ACH-000376,SF295_CENTRAL_NERVOUS_SYSTEM,CD40LG,0.1056619559610539,ecDNA Present
ACH-000395,NCIH520_LUNG,CD40LG,0.0828540342923966,ecDNA Present
ACH-000395,NCIH520_LUNG,CD40LG,0.0828540342923966,ecDNA Present
ACH-000395,NCIH520_LUNG,CD40LG,0.0828540342923966,ecDNA Present
ACH-000408,TE5_OESOPHAGUS,CD40LG,0.1147352164245293,ecDNA Present
ACH-000408,TE5_OESOPHAGUS,CD40LG,0.1147352164245293,ecDNA Present
ACH-000408,TE5_OESOPHAGUS,CD40LG,0.1147352164245293,ecDNA Present
ACH-000422,SNU475_LIVER,CD40LG,0.0804528506396372,ecDNA Present
ACH-000431,NCIH1694_LUNG,CD40LG,0.1110164984211993,ecDNA Present
ACH-000431,NCIH1694_LUNG,CD40LG,0.1110164984211993,ecDNA Present
ACH-000433,CAKI1_KIDNEY,CD40LG,0.2336807045876667,ecDNA Present
ACH-000444,LU99_LUNG,CD40LG,0.055354447232411,ecDNA Present
ACH-000454,HCC95_LUNG,CD40LG,0.2159433376073214,ecDNA Present
ACH-000454,HCC95_LUNG,CD40LG,0.2159433376073214,ecDNA Present
ACH-000454,HCC95_LUNG,CD40LG,0.2159433376073214,ecDNA Present
ACH-000463,NCIH460_LUNG,CD40LG,0.1874080742441779,ecDNA Present
ACH-000473,RT112_URINARY_TRACT,CD40LG,0.1602635740832038,ecDNA Present
ACH-000481,NCIH2170_LUNG,CD40LG,0.0923111480279324,ecDNA Present
ACH-000481,NCIH2170_LUNG,CD40LG,0.0923111480279324,ecDNA Present
ACH-000483,SNU182_LIVER,CD40LG,0.1360469114568104,ecDNA Present
ACH-000483,SNU182_LIVER,CD40LG,0.1360469114568104,ecDNA Present
ACH-000488,TE11_OESOPHAGUS,CD40LG,0.1186256898687136,ecDNA Present
ACH-000496,NCIH1792_LUNG,CD40LG,-0.0685089718425499,ecDNA Present
ACH-000496,NCIH1792_LUNG,CD40LG,-0.0685089718425499,ecDNA Present
ACH-000496,NCIH1792_LUNG,CD40LG,-0.0685089718425499,ecDNA Present
ACH-000496,NCIH1792_LUNG,CD40LG,-0.0685089718425499,ecDNA Present
ACH-000507,KE39_STOMACH,CD40LG,0.1744161026583895,ecDNA Present
ACH-000514,NCIH1092_LUNG,CD40LG,0.1173560733104395,ecDNA Present
ACH-000520,59M_OVARY,CD40LG,0.1664422337522624,ecDNA Present
ACH-000520,59M_OVARY,CD40LG,0.1664422337522624,ecDNA Present
ACH-000521,NCIH2030_LUNG,CD40LG,-0.1343698918981637,ecDNA Present
ACH-000525,NCIH2171_LUNG,CD40LG,0.0756271720734588,ecDNA Present
ACH-000525,NCIH2171_LUNG,CD40LG,0.0756271720734588,ecDNA Present
ACH-000528,ABC1_LUNG,CD40LG,0.0285740689655356,ecDNA Present
ACH-000528,ABC1_LUNG,CD40LG,0.0285740689655356,ecDNA Present
ACH-000554,UACC893_BREAST,CD40LG,-0.0693700323846678,ecDNA Present
ACH-000554,UACC893_BREAST,CD40LG,-0.0693700323846678,ecDNA Present
ACH-000559,NCIH1836_LUNG,CD40LG,0.1919041859220656,ecDNA Present
ACH-000563,EBC1_LUNG,CD40LG,0.1405881100897054,ecDNA Present
ACH-000581,SNU16_STOMACH,CD40LG,0.0708989875059536,ecDNA Present
ACH-000589,NCIH1437_LUNG,CD40LG,0.1485834288173382,ecDNA Present
ACH-000608,COV644_OVARY,CD40LG,0.016486620058836,ecDNA Present
ACH-000614,RVH421_SKIN,CD40LG,0.1172113275746069,ecDNA Present
ACH-000616,HS746T_STOMACH,CD40LG,0.1103168550127398,ecDNA Present
ACH-000616,HS746T_STOMACH,CD40LG,0.1103168550127398,ecDNA Present
ACH-000616,HS746T_STOMACH,CD40LG,0.1103168550127398,ecDNA Present
ACH-000620,JHH1_LIVER,CD40LG,0.0956898531245325,ecDNA Present
ACH-000621,MDAMB157_BREAST,CD40LG,0.1261269522785478,ecDNA Present
ACH-000633,FU97_STOMACH,CD40LG,0.1211201943177628,ecDNA Present
ACH-000637,KYSE520_OESOPHAGUS,CD40LG,0.2279325538247375,ecDNA Present
ACH-000637,KYSE520_OESOPHAGUS,CD40LG,0.2279325538247375,ecDNA Present
ACH-000637,KYSE520_OESOPHAGUS,CD40LG,0.2279325538247375,ecDNA Present
ACH-000647,TE1_OESOPHAGUS,CD40LG,0.1291204336680093,ecDNA Present
ACH-000652,SUIT2_PANCREAS,CD40LG,0.0036147034308199,ecDNA Present
ACH-000662,CORL23_LUNG,CD40LG,-0.0446724552684258,ecDNA Present
ACH-000662,CORL23_LUNG,CD40LG,-0.0446724552684258,ecDNA Present
ACH-000662,CORL23_LUNG,CD40LG,-0.0446724552684258,ecDNA Present
ACH-000665,SKMES1_LUNG,CD40LG,0.0758978372815103,ecDNA Present
ACH-000666,NCIH1355_LUNG,CD40LG,0.212576699818613,ecDNA Present
